id,name_ar,name_en,category,type,country,region,city,latitude,longitude,geometry_type,geometry_geojson,source_url,source_type,confidence_score,is_verified,is_approximate,notes
DXB-TRAN-0034,محطة الخليج التجاري للنقل البحري,Business Bay MTS,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.1834382,55.2601788,point,,https://www.openstreetmap.org/node/7084131588,openstreetmap,0.85,false,true,osm:node/7084131588 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0035,,C7,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2596729,55.2984933,point,,https://www.openstreetmap.org/node/4249047693,openstreetmap,0.85,false,true,osm:node/4249047693 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0036,ديرة سيتي سنتر,Deira City Centre,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2563745,55.3294653,point,,https://www.openstreetmap.org/way/416909808,openstreetmap,0.85,false,true,osm:way/416909808 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0037,,Deira Old Souk,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.2671395,55.2979895,point,,https://www.openstreetmap.org/node/2941645659,openstreetmap,0.85,false,true,osm:node/2941645659 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0038,قناة دبي,Dubai Canal,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.1979523,55.2332693,point,,https://www.openstreetmap.org/node/4827657190,openstreetmap,0.85,false,true,osm:node/4827657190 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0039,حي دبي للتصميم,Dubai Design District MTS,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.1914374,55.2983896,point,,https://www.openstreetmap.org/node/4827657124,openstreetmap,0.85,false,true,osm:node/4827657124 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0040,,Dubai Festival City,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.2220653,55.3489978,point,,https://www.openstreetmap.org/node/4815572076,openstreetmap,0.85,false,true,osm:node/4815572076 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0041,مطار دبي الدولي,Dubai International Airport,airports_transport,airport,United Arab Emirates,Dubai,Dubai,25.251561,55.3702009,point,,https://www.openstreetmap.org/way/1429712446,openstreetmap,0.9,false,true,osm:way/1429712446 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q193439
DXB-TRAN-0042,مرسى دبي,Dubai Marina,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.0756918,55.1378758,point,,https://www.openstreetmap.org/node/2062356008,openstreetmap,0.85,false,true,osm:node/2062356008 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0043,,Dubai Old Souk - Abra dock,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.2649926,55.2952522,point,,https://www.openstreetmap.org/node/315524193,openstreetmap,0.85,false,true,osm:node/315524193 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0044,,Etihad Airways Bus Terminal,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1958014,55.2617574,point,,https://www.openstreetmap.org/node/12420219718,openstreetmap,0.85,false,true,osm:node/12420219718 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0045,,Etihad Airways Bus Terminal,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1958001,55.2617487,point,,https://www.openstreetmap.org/way/1047480195,openstreetmap,0.85,false,true,osm:way/1047480195 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0046,محطة حافلات اتصالات,Etisalat Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2560181,55.4019898,point,,https://www.openstreetmap.org/node/11711231418,openstreetmap,0.85,false,true,osm:node/11711231418 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0047,,Expo Rider - Mobility,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,24.955456,55.1482854,point,,https://www.openstreetmap.org/way/986590129,openstreetmap,0.85,false,true,osm:way/986590129 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0048,,Expo Rider - Sustainability,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,24.9599611,55.1576196,point,,https://www.openstreetmap.org/way/986577830,openstreetmap,0.85,false,true,osm:way/986577830 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0049,,Free Shuttles,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2756022,55.2867759,point,,https://www.openstreetmap.org/node/6301264615,openstreetmap,0.85,false,true,osm:node/6301264615 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0050,,Ibn Battuta Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.0461186,55.1178222,point,,https://www.openstreetmap.org/way/172423369,openstreetmap,0.85,false,true,osm:way/172423369 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0051,,International City Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1750599,55.4188656,point,,https://www.openstreetmap.org/way/1531152594,openstreetmap,0.85,false,true,osm:way/1531152594 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0052,,ittihad luxury coach bus station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1554585,55.2270924,point,,https://www.openstreetmap.org/node/4523701392,openstreetmap,0.85,false,true,osm:node/4523701392 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0053,محطة حافلات جبل علي,Jabal Ali Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,24.9686714,55.0449351,point,,https://www.openstreetmap.org/node/11730541775,openstreetmap,0.85,false,true,osm:node/11730541775 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0054,,Jebel Ali Bus Depot,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.0165801,55.1487128,point,,https://www.openstreetmap.org/node/4591423533,openstreetmap,0.85,false,true,osm:node/4591423533 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0055,ميناء جبل علي للحاويات 2,Jebel Ali Container Terminal 2,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.022251,55.0618279,point,,https://www.openstreetmap.org/node/2600959627,openstreetmap,0.9,false,true,osm:node/2600959627 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q509588
DXB-TRAN-0056,مكتب صيانة وإصلاح الطائرات النفاثة,Jet Aviation MRO office,airports_transport,airport,United Arab Emirates,Dubai,Dubai,24.8817981,55.152889,point,,https://www.openstreetmap.org/node/13461881609,openstreetmap,0.85,false,true,osm:node/13461881609 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0057,محطة جميرا للنقل البحري,Jumeirah Marine Transport Station,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.1935519,55.2411803,point,,https://www.openstreetmap.org/node/4827657187,openstreetmap,0.85,false,true,osm:node/4827657187 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0058,ميناء صيد جميرا وان,Jumeirah One Fishing Harbour,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.2111216,55.2439446,point,,https://www.openstreetmap.org/node/3339528085,openstreetmap,0.85,false,true,osm:node/3339528085 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0059,,Mall of the Emirates Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1201725,55.1996297,point,,https://www.openstreetmap.org/node/10273544510,openstreetmap,0.85,false,true,osm:node/10273544510 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0060,مراسي,Marasi MTS,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.1825262,55.2706633,point,,https://www.openstreetmap.org/node/4827656119,openstreetmap,0.85,false,true,osm:node/4827656119 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0061,,Marina Mall (Water Bus),airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.0778408,55.140082,point,,https://www.openstreetmap.org/node/4836563560,openstreetmap,0.85,false,true,osm:node/4836563560 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0062,,Marina Promenade (Water Bus),airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.0749625,55.134945,point,,https://www.openstreetmap.org/node/4836563554,openstreetmap,0.85,false,true,osm:node/4836563554 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0063,,Marina Terrace (Water Bus),airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.0849303,55.1453158,point,,https://www.openstreetmap.org/node/4853684902,openstreetmap,0.85,false,true,osm:node/4853684902 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0064,,Marina Walk (Water Bus),airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.0853902,55.1474817,point,,https://www.openstreetmap.org/node/4839907335,openstreetmap,0.85,false,true,osm:node/4839907335 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0065,مطار ند الشبا,Nad Al Sheba Airport,airports_transport,airport,United Arab Emirates,Dubai,Dubai,25.1137742,55.2940847,point,,https://www.openstreetmap.org/way/359664631,openstreetmap,0.85,false,true,osm:way/359664631 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0066,,Oud Metha Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2445429,55.313219,point,,https://www.openstreetmap.org/way/33633117,openstreetmap,0.85,false,true,osm:way/33633117 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0067,,ras alkhor mubarak tran,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1697343,55.345772,point,,https://www.openstreetmap.org/node/4332453690,openstreetmap,0.85,false,true,osm:node/4332453690 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0068,سكاي دايف دبي,Skydive Dubai,airports_transport,airport,United Arab Emirates,Dubai,Dubai,25.0902727,55.1343111,point,,https://www.openstreetmap.org/way/299893024,openstreetmap,0.85,false,true,osm:way/299893024 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0069,سكاي دايف دبي,Skydive Dubai,airports_transport,airport,United Arab Emirates,Dubai,Dubai,24.8882806,55.546237,point,,https://www.openstreetmap.org/way/360430338,openstreetmap,0.85,false,true,osm:way/360430338 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0070,,Staff Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.1438441,55.24498,point,,https://www.openstreetmap.org/node/4999302421,openstreetmap,0.85,false,true,osm:node/4999302421 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0071,آيلاند بيتش كلوب,The Island Beach Club,airports_transport,ferry_terminal,United Arab Emirates,Dubai,Dubai,25.2250702,55.1692565,point,,https://www.openstreetmap.org/node/1971953988,openstreetmap,0.85,false,true,osm:node/1971953988 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-TRAN-0072,محطة الاتحاد الحافلات,Union Bus Station,airports_transport,bus_station,United Arab Emirates,Dubai,Dubai,25.2665728,55.3117893,point,,https://www.openstreetmap.org/node/5220830721,openstreetmap,0.85,false,true,osm:node/5220830721 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
FUJ-TRAN-0001,,Fujairah Bus Station,airports_transport,bus_station,United Arab Emirates,Fujairah,Fujairah,25.1215851,56.294036,point,,https://www.openstreetmap.org/way/1442450649,openstreetmap,0.85,false,true,osm:way/1442450649 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
FUJ-TRAN-0002,مطار الفجيرة الدولي,Fujairah International Airport,airports_transport,airport,United Arab Emirates,Fujairah,Fujairah,25.1103186,56.3290926,point,,https://www.openstreetmap.org/relation/8329652,openstreetmap,0.9,false,true,osm:relation/8329652 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q2739813
RAK-TRAN-0001,محطة الحمرا,Al Hamra Bus Station,airports_transport,bus_station,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7352282,55.8895277,point,,https://www.openstreetmap.org/way/335522526,openstreetmap,0.85,false,true,osm:way/335522526 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
RAK-TRAN-0002,مطار الصقر الميداني,Al Saqr Airfield,airports_transport,airport,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7511114,55.9600411,point,,https://www.openstreetmap.org/way/1049858375,openstreetmap,0.9,false,true,osm:way/1049858375 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q16826617
